Front,Back
"The chemical oxidation process in water treatment is typically used to aid in the removal of :
a. Organic contaminants
b. Inorganic contaminants
c. Large contaminants
d. None of the above",
"The process of decreasing the stability of colloids in water is called:
a. Flocculation
b. Coagulation
c. Sedimentation
d. Clarification",
"Slowly agitating coagulated materials is the process of:
a. Flocculation
b. Coagulation
c. Sedimentation
d. Filtration",
"The sedimentation portion of water treatment is also called a(n):
a. Clarifier
b. Filter
c. Adsorber
d. Water treater",
"Particles that are less than 1μm in size and will not settle easily and are called:
a. Light particles
b. Colloidal particles
c. Colored particles
d. Flat particles",
"One micrometer is also equal to:
a. 0.1 mm
b. 0.0001 mm
c. 0.001 mm
d. 1 m",
"Particles less than 0.45μm in size are considered to be:
a. Dissolved
b. Really little
c. Colored particles
d. Flat particles",
"Turbidity is measured as:
a. Mg/L
b. mL
c. gpm
d. NTU",
"Al2(SO4)3 ⋅ 18H20 is the chemical formula for:
a. Alum
b. Iron
c. Manganese
d. Lead",
"A(n)_polymer is commonly used as a coagulant.
a. Anionic
b. Cationic
c. Nonionic
d. Ionic",
"A(n)_polymer is used to enhance flocculation.
a. Anionic
b. Cationic
c. Nonionic
d. Ionic",
"The concentration of a chemical added to the water is measured in:
a. mL
b. mg
c. mg/L
d. Liters",
"The quantity of chlorine remaining after primary disinfection is called a residual.
a. Chlorine
b. Permaganate
c. Hot
d. Cold",
"Primary disinfectants are used to microorganisms.
a. Hurt
b. Inactivate
c. Burn up
d. Evaporate",
"Secondary disinfectants are used to provide a in the distribution system.
a. Color
b. Chemical
c. Smell
d. Residual",
"What type of polymer is used to improve the efficiency of the sedimentation process?
a. Cationic
b. Nonionic
c. Anionic
d. All of the above",
"In a typical water treatment plant, alum would be added into the mixer.
a. Speed
b. Large
c. Slow d. Flash",
"The process of cleaning a filter by pumping water up through the filter media is called _ the filter.
a. Backwashing
b. Rewashing
c. Purging
d. Lifting",
"Bag and cartridge filters are used to remove which two pathogenic microorganisms?
a. Viruses and giardia
b. Giardia and cryptosporidium
c. Viruses and bacteria
d. None of the above",
"List the four types of membrane filtration processes commonly used in water treatment.
a. MF, UF, NF, and RO
b. MNF, UOF, NOF, and ROO
c. CFM, FM, FN, and OR
d. None of the above",
"What is a method of reducing hardness?
a. Softening
b. Hardening
c. Lightning
d. Flashing",
"Adsorption of a substance involves its accumulation onto the surface of a:
a. Solid
b. Rock
c. Pellet
d. Snow ball",
"The solid that adsorbs a contaminant is called the:
a. Adsorbent
b. Adsorbate
c. Sorbet
d. Rock",
"The adsorption process is used to remove:
a. Organics or inorganics
b. Bugs or salts
c. Organisms or dirt
d. Color or particles",
"Describe two primary methods used to control taste and odor?
a. Oxidation and adsorption
b. Filtration and sedimentation
c. Mixing and coagulation
d. Sedimentation and clarification",
"List the five types of surface water filtration systems. filtration, media filtration diatomaceous earth filtration, membrane filtration filtration, media filtration
a. Bag filtration, cartridge filtration, fine filtration, coarse
b. Conventional treatment, direct filtration, slow sand filtration,
c. Turbidity filtration, color filtration, bag filtration, fine
d. None of the above",
"GAC contactors are used to reduce the amount of contaminants in water.
a. Inorganic
b. Turbidity
c. Particle
d. Organic",
"Greensand can be operated in either regeneration or regeneration modes.
a. Continuous or intermittent
b. Fast or slow
c. Hot or cold
d. Constant or unusual",
"What is the cause of taste and odor problems in raw surface water?
a. Copper sulfate
b. Blue-green algae
c. Oxygen
d. Lake turnover",
"What chemical reduces blue-green algae growth?
a. Chlorine
b. Caustic Soda
c. Copper Sulfate
d. Alum",
"What is the purpose of adding fluoride to drinking water?
a. Increase tooth decay
b. Reduce tooth decay
c. Make teeth white
d. Government conspiracy",
"The optimal coagulant dose is determined by a
a. Chlorine Test
b. Flocculation test
c. Jar Test
d. Coagulation test",
"The most common primary coagulant is
a. Alum
b. Cationic polymer
c. Fluoride
d. Anionic polymer",
"Bacteria and Viruses belong to a particle size known as
a. Suspended
b. Dissolved
c. Strained
d. Colloidal",
"The purpose of coagulation is to
a. Increase filter run times
b. Increase sludge
c. Increase particle size
d. Destabilize colloidal particles",
"The purpose of flocculation
a. Destabilize colloidal particles
b. Increase particle size
c. Decrease sludge
d. Decrease filter run times",
"Primary coagulant aids used in treatment process are
a. Poly-aluminum chloride
b. Aluminum sulfate
c. Ferric chloride
d. All of the Above",
"How do water agencies monitor the effectiveness of their filtration process?
a. Alkalinity
b. Conductivity
c. Turbidity
d. pH",
"Flocculation is used to enhance
a. Number of particle collisions to increase floc
b. Charge neutralization
c. Dispersion of chemicals in water
d. Settling speed of floc",
"If there is a problem with floc formation, what would you consider changing?
a. Adjust coagulant dose
b. Stay the course
c. Adjust mixing intensity
d. Both A&C",
"Which step in the treatment process is the shortest?
a. Filtration
b. Sedimentation
c. Flocculation
d. Coagulation",
"To lower the pH for enhanced coagulation the operator will add
a. Chlorine
b. Sulfuric acid
c. Lime
d. Caustic Soda",
"The flocculation process lasts how long?
a. Seconds
b. 5-10 minutes
c. 15-45 minutes
d. Over an hour",
"The function of a flocculation basin is to
a. Settle colloidal particles
b. Destabilize colloidal particles
c. Mix chemicals
d. Allow suspended particles to grow",
"The treatment process that involves coagulation, flocculation, sedimentation, and filtration is known as
a. Direct filtration
b. Slow sand Filtration
c. Conventional treatment
d. Pressure filtration",
"Sedimentation produces waste known as
a. Backwash water
b. Sludge
c. Waste water
d. Mud",
"What kind of process is the sedimentation step?
a. Physical
b. Chemical
c. Biological
d. Direct",
"The weirs at the effluent of a sedimentation basin are also called
a. Effluent weirs
b. Baffling
c. Launders
d. Spokes",
"Sedimentation is used in water treatment plants to
a. Settle pathogenic material
b. Destabilize particles
c. Disinfect water
d. Reduce loading on Filters",
"Scouring is a term that describes conditions in a sedimentation tank which
a. Could impact the rest of treatment process
b. Higher flow rates in the sludge zone
c. Re-suspends settle sludge
d. All of the above",
"The four zones in a Sedimentation basin include
a. Inlet, sedimentation, sludge, outlet
b. Inlet, filter, waste, outlet
c. Inlet, top, bottom, outlet
d. Surface, sedimentation, sludge, outlet",
"The removal and inactivation requirement for Giardia is?
a. 99.9%
b. 99.99%
c. 99.00%
d. 90%",
"Short circuiting in a sedimentation basin could be caused by
a. Surface wind
b. Ineffective weir placement, or weirs covered in algae
c. Poor baffling in sedimentation inlet zone
d. All of the Above",
"How much solids should be removed during sedimentation?
a. 95% or more
b. 80 − 95%
c. 70 − 80%
d. 60 − 70%",
"The type of basin that includes coagulation and flocculation is
a. Rectangular
b. Triangular
c. Up-Flow
d. None of the above",
"Recarbonation basins are used to stabilize water after
a. Filtration
b. Disinfection
c. Softening
d. Coagulation",
"Which of the following is an effective way for removing iron water? a. adding baffles
b. adding sodium chloride
c. aeration and filtration
d. flash mixing",
"How can iron bacteria be controlled in a water distribution system?
a. by aeration
b. filtration
c. chlorination
d. precipitation",
"Which of the following is a hazard when handling hydrofluosilicic acid?
a. fire
b. explosion
c. corrosion
d. inhalation",
"Which of the following forms of iron is most soluble in water?
a. Ferric (Fe⁺³)
b. Ferric hydroxide [Fe(OH₃)]
c. Ferrous (Fe⁺²)
d. Ferrous oxide (FeO)",
"An acceptable means of corrosion control for relatively small systems is
a. Activated carbon
b. Lime-soda ash softening
c. pH control
d. zeolite softening",
"Lead in drinking water can result in
a. Impaired mental functioning in children
b. Prostate cancer in men
c. Stomach and intestinal disorders
d. Reduced white blood cell count",
"The problem caused by dissolved carbon dioxide in the water of the distribution system is
a. increased Trihalomethanes
b. Corrosion
c. Excessive encrustation
d. Tastes and odors",
"The presence of the coliform group of bacteria in water indicates
a. Contamination
b. Inadequate disinfection
c. Improper sampling
d. Taste and odor problems",
"At what pH would a chlorinated water have the highest concentration of hypochlorous acid?
a. 5
b. 7
c. 9
d. 11",
"One use of polyphosphates is to
a. Control algae
b. Improve taste
c. Sequester iron and manganese
d. Kill bacteria",
"The type of corrosion caused by the use of dissimilar metal in a water system is
a. Caustic corrosion
b. Galvanic corrosion
c. Oxygen corrosion
d. Tubercular corrosion",
"A method used to soften water is
a. Aeration
b. Sedimentation
c. Ion exchange
d. Adsorption",
"The main characteristic of raw water that enables algae to grow is
a. Presence of copper sulfate
b. Low pH
c. High hardness
d. Presence of nutrients",
"Which of the following chemicals will most likely keep iron in suspension?
a. Chlorine
b. Fluoride
c. Polyphosphate
d. Lime inhibitor",
"If raw water turbidity changed from 10 to 300 turbidity units and the finished water turbidity had increased from 0.1 to 1.0 turbidity units, the unit process having the most impact to correct this situation is
a. Coagulation
b. Sedimentation
c. Filtration
d. Disinfection",
"The granular filtration process is designed to reduce
a. Calcium and magnesium sulfates
b. True color
c. Total dissolved solids
d. Turbidity",
"Aeration in water treatment plants is used to
a. Lower the pH
b. Reduce concentrations of dissolved gasses
c. Reduce turbidity
d. Stabilize chlorine residuals",
"What can the operator do if iron fouling appears to be a problem in an ion exchange softener?
a. Decrease the strength of the brine used in the regeneration stage
b. Increase backwash flow rates
c. Inçrease duration of backwash stage
d. Increase duration of service stage",
"Trihalomenthane may be partially removed from water by:
a. fluoridation
b. chlorination
c. oxidation
d. ultraviolet radiation",
"Temporary cloudiness in a freshly drawn sample of tap water may be caused by:
a. air
b. chlorine
c. hardness
d. silica",
"Two fundamental treatment requirements for public water systems using surface sources are
a. Coagulation and sedimentation
b. Lime softening and disinfection
c. Filtration and aeration
d. Disinfection and filtration",
"A zeolite softening unit will replace calcium and magnesium ions with ions.
a. Fluoride
b. Iron
c. Sodium
d. Sulfur",
"What happens when lime is fed to water for corrosion control? a. Alkalinity is decreased
b. CO₂ does not change
c. Turbidity is decreased
d. pH is increased",
"Which two chemicals are used to remove turbidity?
a. Soda Ash and lime
b. Copper sulphate and caustic soda
c. Alum and lime",
"Which of the following is considered to be a coagulant aid?
a. Lime
b. Polymer
c. Bentonite
d. All of the above",
"Alum precipitates as
a. Aluminum carbonate
b. Aluminum sulphate
c. Aluminum hydroxide",
"Turbidity removal with alum is best accomplished at what pH ?
a. 3.5
b. 5.0
c. 6.5",
"Which of the following will not lower the pH ?
a. Alum
b. Carbonic acid
c. Ferric chloride
d. Sodium carbonate",
"Liquid fluoride is delivered as:
a. Sodium Fluoride
b. Hydrofluorosilicic acid
c. Sodium Silicofluoride
d. Hydrofluoric acid",
"An upflow clarifier will have which of the following processes?
a. Coagulation
b. Flocculation
c. Sedimentation
d. All of the above",
"Sludge that rises to the surface of a sedimentation basin is caused by:
a. Not removing sludge often enough
b. Removing sludge too often
c. pH is too low
d. Surface loading rate is too low",
"Pin floc leaving a sedimentation basin may indicate a problem with:
a. Coagulation
b. Flocculation
c. Sedimentation
d. Disinfection",
"What is the backwash rate for a rapid sand filter?
a. 2 gpm/sq.ft.
b. 15gpm/sq.ft.
c. 20gpm/sq.ft.
d. 25gpm/sq.ft.",
"What is the maximum run time for a gravity filter?
a. 8 hours
b. 20 hours
c. 48 hours
d. 100 hours",
"During backwash, the filter bed should expand:
a. 5 − 10%
b. 15 − 20%
c. 30 − 50%
d. 60 − 80%",
"If the backwash time is too short, what may result?
a. Too much freeboard
b. Mudballs
c. Loss of filter media
d. Filter breakthrough",
"If the filtration rate is too high, what may result?
a. Filter breakthrough
b. Mudballs
c. Reduction in operating costs
d. Lower headloss",
"Solids removed from a filter are most commonly removed by what method?
a. Adsorption
b. Straining
c. Deactivation
d. Flocculation",
"What is a typical filtration rate for slow sand filters?
a. 2.0-6.0 GPM/sq. ft.
b. 6.0-10.0 GPM/sq. ft.
c. 1.0 − 2.0GPM/sq. ft.
d. 0.5 − 0.10GPM/sq. ft.",d. 0.5 − 0.10GPM/sq. ft.
"In a typical conventional treatment plant, the finished water turbidity for an individual filter should be less than
a. 1.0 NTUs
b. 0.3 NTUs
c. 5.0NTUs
d. 3.0 NTUs",b. 0.3 NTUs
"A filter running under normal conditions will see head loss in a filter
a. Remain constant
b. Increase slowly
c. Rapidly increase
d. Decrease slowly",
"A filter must be washed if this condition is met
a. Head Loss
b. Turbidity break through
c. Maximum Filter run time
d. All of the Above",
"Filter performance is measured by the removal of
a. Oxygen
b. Head loss
c. Turbidity
d. Chlorine",
"What is the biologically active layer of a slow sand filter called?
a. Mixed Media
b. Duel Media
c. Sludge Layer
d. Schmutzdecke",
"The pressure drop in a filter is called
a. Turbidity breakthrough
b. Head Loss
c. Filtration
d. Backwash",
"What is the most common reason for putting a filter into the wash cycle?
a. Head loss
b. Filter run time
c. Turbidity breakthrough
d. Water level decrease",
"Formation of mud balls and excessive boiling during a wash is an indicator of
a. Proper backwash rate
b. Too low backwash rate
c. Excessive backwash rate
d. Improper chemical dose",
"Important processes which occur during filtration are
a. Sedimentation
b. Adsorption
c. Straining
d. All of the Above",
"Typical filtration rates for a conventional treatment plant are
a. 0.2-0.6 GPM/sq.ft.
b. 2.0-10.0 GPM/sq.ft.
c. 10.0-20.0 GPM/sq.ft.
d. 200-400 GPM/sq.ft.",
"Detention time in flocculation basins are usually designed to provide for
a. 5 to 15 minutes.
b. 15 to 45 minutes.
c. 45 to 60 minutes.
d. 60 to 90 minutes.",b. 15 to 45 minutes.
"Alum works best in a pH range of
a. less than 4.0.
b. 4.0 to 5.5 .
c. 5.8 to 8.5 .
d. Greater than 9.0.",c. 5.8 to 8.5 .
"Which statement is true concerning colloidal particles? on them covalent bonding control their behavior to their mass
a. Colloidal particles are so small that gravity has little effect
b. The zeta potential between colloidal particles is balanced by
c. Electrical phenomenon of colloidal particles predominate and
d. The surface area of colloidal particles is very small compared",a. Colloidal particles are so small that gravity has little effect
"Which natural electrical force keeps colloidal particles apart in water treatment?
a. van der Waals forces
b. Ionic forces
c. Zeta potential
d. Quantum forces",c. Zeta potential
"The zeta potential measures the number of excess all particulate matter.
a. electrons
b. ions
c. cations
d. protons",a. electrons
"Low temperature water can be compensated for when using alum by
a. increasing the pH.
b. decreasing the pH.
c. increasing the alum dosage.
d. decreasing the alum dosage.",c. increasing the alum dosage.
"Which is the optimal pH range for the removal of particulate matter, when using alum as a coagulant?
a. 4.5 to 5.7
b. 5.8 to 6.5
c. 6.5 to 7.2
d. 7.3 to 8.1",c. 6.5 to 7.2
"Which forces will pull particles together once they have been destabilized in the coagulation-flocculation process?
a. van der Waals forces
b. Zeta potential
c. Ionic forces
d. Quantum forces",a. van der Waals forces
"Which is a common mistake that operators make in regards to flocculation units? bearings
a. Excessive flocculation time
b. Lack of food-grade NSF-approved grease on the flocculator
c. Keeping the mixing energy the same in all flocculation units
d. Too short a flocculation time",c. Keeping the mixing energy the same in all flocculation units
"Ferric sulfate has which advantage over aluminum sulfate (alum)?
a. Less staining characteristics
b. Less cost
c. More dense floc
d. Not as corrosive",c. More dense floc
"Which is the minimum recommended number of flocculation basins?
a. 2
b. 3
c. 4
d. 5",b. 3
"Which type of polymer(s) is (are) sometimes formulated with regulated substances from the following list?
a. Polyethylene
b. Divinylbenzene
c. Polypropylene and polyethylene
d. Nonionic and anionic polymers",d. Nonionic and anionic polymers
"Which is the most probable solution if rotifers are visible in the finished water? process
a. Superchlorinate the water plant
b. Optimize coagulation, flocculation, and filtration
c. Use aeration followed by lime softening before the settling
d. Use oxygen deprivation","b. Optimize coagulation, flocculation, and filtration"
"The best addition for water that is highly colored due to organic matter would be
a. the addition of lime.
b. lime addition with increase in the coagulant being used.
c. a small increase in a nonionic polymer.
d. the addition of an acid to lower pH before coagulation.",d. the addition of an acid to lower pH before coagulation.
"If the activation process of silica is not carefully controlled, flocculators. bringing it eventually to a grinding halt.
a. the silica could splash due to high heat of reactants.
b. it could inhibit floc formation.
c. it could corrode and destroy the metal and rubber in the
d. it could deposit silica on the flocculators and the gears,",b. it could inhibit floc formation.
"In solid-contact basins with fairly constant water quality parameters, how often should the solids concentration be determined?
a. At least once per week
b. At least every other day
c. At least once per month
d. At least twice per day",d. At least twice per day
"The definition of decant is disturbing any layer(s) above or below. without disturbing the overlying liquid layer(s). stirring up bottom sediment.
a. to draw off a liquid layer from a vessel of any size without
b. to draw off the sediment at the bottom of a vessel of any size
c. to remove the precipitate at the bottom of any size vessel.
d. to draw off the liquid from a vessel of any size without",d. to draw off the liquid from a vessel of any size without
"How often should sedimentation basins with mechanical sludge removal equipment be drained and inspected?
a. Twice a year
b. Once a year
c. Every other year
d. Every three years",b. Once a year
"Which is the most important reason to reduce turbidity?
a. To reduce taste and odor problems
b. To remove pathogens
c. To reduce corrosion
d. To determine the efficiency of coagulation and filtration",b. To remove pathogens
"If enteric disease-causing protozoans have been found in the effluent of a water plant, which is the most probable solution? water plant; backwashing filters will remove the PAC will remove the PAC sedimentation, and filtration
a. Where possible, use powdered activated carbon (PAC) throughout
b. Use PAC only in the sedimentation basin; backwashing the filters
c. Use multibarrier approach—coagulation, flocculation,
d. Superchlorinate the water plant","c. Use multibarrier approach—coagulation, flocculation,"
"Which is the major cause of short circuiting in a sedimentation basin? growths on the side of the basin
a. Open basins that are subject to algal growths and thick slime
b. Basins without a wind break
c. Poor inlet baffling
d. Density currents",c. Poor inlet baffling
"Conventional sedimentation has a removal of Cryptosporidium oocysts.
a. less than 0.5-log
b. 0.5-log
c. 1.0-log
d. 2.0-log",a. less than 0.5-log
"In solids-contact basins, the weir loading normally should not exceed weir length.
a. 1 gpm/ft
b. 2 gpm/ft
c. 5 gpm/ft
d. 10 gpm/ft",d. 10 gpm/ft
"Dissolved-air flotation is particularly good for removing
a. sulfides.
b. inorganics.
c. manganese and iron.
d. algae.",d. algae.
"If nematodes are interfering with the disinfectant, which is the most probable solution?
a. Optimize the settling process
b. Use chloramines
c. Decrease detention time of finished water in clearwell and tanks
d. Use oxygen deprivation",a. Optimize the settling process
"At which angle should the parallel inclined plates be installed when using the shallow-depth sedimentation method?
a. 35^(∘)
b. 45^(∘)
c. 50^(∘)
d. 60^(∘)",b. 45^(∘)
"Why do solids-contact basins have much shorter detention times than conventional treatment basins? time the mixing zone moves upward is conducive for producing larger settleable floc chemical reactions occur more quickly and completely in the mixing area
a. Because chemical reactions take place throughout the basin
b. Because the settling zone water moves upward, while at the same
c. Because the gentle upward flow of the water throughout the basin
d. Because of the recycled materials from the sludge blanket, the","d. Because of the recycled materials from the sludge blanket, the"
"The pulsating energy in a pulsator clarifier helps to help in flocculation.
a. maintain a uniform sludge blanket layer.
b. mix the coagulants with the raw water.
c. mix the coagulant aids with the primary coagulant and water to
d. raise the sludge blanket over the weir for wasting.",a. maintain a uniform sludge blanket layer.
"Pulsator clarifiers are used to treat water that is
a. low in temperature, usually  < 10^(∘)C.
b. high in color and low in turbidity.
c. low in color and high in turbidity.
d. high in organic acids.",b. high in color and low in turbidity.
"Which is the filtration flow rate through a manganese greensand pressure filter?
a. 1 to 2gpm/ft²
b. 2 to 3gpm/ft²
c. 3 to 5gpm/ft²
d. 5 to 8gpm/ft²",b. 2 to 3gpm/ft²
"When a filter is ripening, troughs.
a. it is in need of a backwash.
b. turbidity is just starting to break through.
c. it is becoming more efficient in particle removal.
d. it is beginning to grow algae in the filter bed, walls, and",c. it is becoming more efficient in particle removal.
"Virgin greensand can be regenerated by soaking the filter bed for several hours in a solution of chlorine containing
a. 50mg/LCl₂.
b. 75mg/LCl₂.
c. 100mg/LCl₂.
d. 200mg/LCl₂.",c. 100mg/LCl₂.
"Which role does the action of straining of suspended particles play during filtration?
a. Minor
b. Fair
c. Good
d. Major",a. Minor
"The turbidity of settled water before it is applied to the filters (post sedimentation process) should always be kept below
a. 1 to 2ntu.
b. 2 to 4ntu.
c. 5 ntu.
d. 8 to 10ntu.",a. 1 to 2ntu.
"Which is the best process for the removal of turbidity?
a. Anion exchange
b. Coagulation, flocculation, sedimentation, and filtration
c. Chemical oxidation
d. Granular activated carbon","b. Coagulation, flocculation, sedimentation, and filtration"
"If filter run times between backwashes are long, for example one week, because high quality (low turbidity) water is being applied to the filters, which problem could still arise?
a. Mudball formation
b. Air binding and formation of mudballs
c. Extended backwashing due to media becoming too compacted
d. Floc breakthrough",d. Floc breakthrough
"Gravel displacement in a filter bed from backwash rates with too high of a velocity could eventually cause
a. compaction of the filter media.
b. loss of media into the backwash troughs.
c. a sand boil.
d. bed shrinkage.",c. a sand boil.
"Virgin greensand with 60 grams KMnO4 25% by weight solution of MnO2 with 200 grams Mn(OH)2)
a. does not require regeneration.
b. requires regeneration with potassium permanganate - 1 hour soak
c. requires regeneration with manganese dioxide - 2 hour soak with
d. requires regeneration with manganese hydroxide - 4 hour soak",b. requires regeneration with potassium permanganate - 1 hour soak
"Which conventional treatment step is eliminated by direct filtration?
a. Oxidation
b. Aeration
c. Flocculation
d. Sedimentation",d. Sedimentation
"Which is the best solution if iron bacteria are causing corrosion problems in the filters? orthophosphate
a. Protect the metal parts of the filters by adding zinc
b. Optimize the settling process
c. Superchlorinate
d. Add lime at 50 mg/L to one filter at a time",c. Superchlorinate
"A conventional water treatment plant with dual media filters has very cold water in the winter and warm water in the summer. Which should the operator do to compensate for this temperature change? or increasing backwash flow rate rates to remove turbidity
a. Use more coagulants in the summer per million gallons
b. Sustain the same bed expansion without media loss by reducing
c. Increase summer bed expansion and increase winter backwash flow
d. Increase bed expansion in the winter compared to summer in order",b. Sustain the same bed expansion without media loss by reducing
"How are reverse osmosis membranes cleaned once they become fouled? hours 24 hours then soaked in an acid solution for 3 days
a. They are soaked in high purity industrial soap for at least 24
b. They are cleaned with an acid wash
c. They are cleaned with an acid, then with an industrial soap for
d. They are cleaned first with a high purity industrial soap and",b. They are cleaned with an acid wash
"Which membrane process is used to treat brackish water or seawater?
a. Microfiltration
b. Nanofiltration
c. Reverse osmosis
d. Ultrafiltration",c. Reverse osmosis
"The amount of reject water from a reverse osmosis unit is dependent on the number of stages in which the membranes are configured and the
a. feed pressure.
b. amount of cations.
c. amount of cations and anions.
d. pH of the water.",a. feed pressure.
"In the precipitative softening plant, which percentage of solids sludge is produced?
a. 1%
b. 5%
c. 10%
d. 30%",b. 5%
"Which sludge disposal method is most economical for lime-soda ash softening plants?
a. Disposal into the sewage system
b. Sand drying beds
c. Lagoons
d. Landfill the sludge",c. Lagoons
"Current regulations require water treatment wastes to be monitored
a. daily.
b. weekly.
c. monthly.
d. quarterly.",a. daily.
"Which process is used to concentrate sludge?
a. Sand bed
b. Solar lagoon
c. Thickener
d. Centrifuge",c. Thickener
"Which process is used to dewater sludge?
a. Wash water basin
c. Thickener
b. Sand bed
c. Thickener
d. Reclamation basin",b. Sand bed
"Which precipitates can foul a cation exchange resin?
a. Sodium chloride and potassium chloride
b. Chlorate and borate
c. Sulfates
d. Iron and manganese",d. Iron and manganese
"Which process works best for sequestering manganese?
a. Sodium silicate alone
b. Sodium silicate and chlorine
c. Polyphosphates alone
d. Polyphosphates and chlorine",d. Polyphosphates and chlorine
"When should polyphosphates used for sequestration of iron and manganese from a well be injected into the process?
a. Right after disinfection
b. Immediately after aeration to remove unwanted gases
c. Right after clarification
d. Right after the water leaves the well",d. Right after the water leaves the well
"Recarbonation is
a. adding CO2 to the water.
b. adding bicarbonate to the water.
c. adding acid to precipitate the excess lime.
d. adding caustic soda.",a. adding CO2 to the water.
"In the ion-exchange softening process, once the resin can no longer soften water it must be
a. renewed.
b. re-catalyzed.
c. regenerated.
d. recharged.",c. regenerated.
"Ion exchange processes can typically be used for direct groundwater treatment as long as turbidity and levels are not excessive.
a. calcium carbonate
b. iron
c. carbon dioxide
d. sodium sulfate",b. iron
"Softened water has a high pH and a high concentration of CaCO₃. Therefore, stabilization is essential in order to prevent the CaCO₃ from precipitating out
a. in household plumbing.
b. in the clear well.
c. in the distribution system.
d. on the filters.",d. on the filters.
"Which is the best type of salt to use in the regeneration of ion exchange softener resin?
a. Fine-grained salt
b. Block salt
c. Block or road salt
d. Rock salt or pellet-type salt",d. Rock salt or pellet-type salt
"Powdered activated carbon is primarily used to control
a. disinfectant by-products.
b. organic compounds responsible for tastes and odors.
c. synthetic organic chemicals.
d. humic and fulvic acids.",b. organic compounds responsible for tastes and odors.
"Ion exchange will remove
a. all hardness.
b. all hardness down to 7.4 mg/l, as CaCO3.
c. all hardness down to 17.2 mg/l, as CaCO3.
d. all hardness down to about 25.0 mg/l, as CaCO3.",a. all hardness.
"Which is the most effective method for removing tastes and odors?
a. Coagulation, sedimentation, and filtration
b. Granular activated carbon
c. Anion exchange
d. Lime softening",b. Granular activated carbon
"Backwashing rate procedures should be reassessed to determine the cause of granular activated carbon loss if the loss per year exceeds
a. 2 inches.
b. 4 inches.
c. 6 inches.
d. 8 inches.",a. 2 inches.
"Which is the most efficient process for the removal of nitrite and nitrate?
a. Powdered activated carbon
b. Granular activated carbon
c. Anion exchange
d. Cation exchange",c. Anion exchange
"Which is the main problem if particle agglomeration is occurring in a filter for iron and manganese removal at the interface of the coal layer and the layer below?
a. Oxidant is too weak
b. Coagulant dosage is excessive
c. Coal layer is too fine
d. Coal layer is too coarse",d. Coal layer is too coarse
"Which is the most effective method for the removal of disinfection by-products?
a. Reverse osmosis
b. Lime softening
c. Ultrafiltration
d. Granular activated carbon",d. Granular activated carbon
"The purpose of stabilization is distribution system
a. to prevent floc from rising in the basin
b. to prevent sludge from entering the filters
c. to prevent corrosion or excessive scale from entering the
d. to prevent excessive turbidity at the top of the filters",c. to prevent corrosion or excessive scale from entering the
"Core sampling is a viable way to check the condition of your
a. raw water
b. coagulation process
c. finished water
d. filters",d. filters
"In solid contact units, the three main operational fundamentals are
a. sedimentation, slurry, & suspended solids
b. mixing, clarifying, & filtration
c. chemical dosage, recirculation rate, & sludge control
d. weighing agents, alkalinity & pac","c. chemical dosage, recirculation rate, & sludge control"
"Particle counters can be used in place of ------------------------------------------------------------------------ in the treatment process to obtain better control.
a. flash mixers
b. variable drives
c. filter coring
d. turbidimeters",d. turbidimeters
